mean_B,mean_G,mean_R,std_B,std_G,std_R,lbp_bin_0,lbp_bin_1,lbp_bin_2,lbp_bin_3,lbp_bin_4,lbp_bin_5,lbp_bin_6,lbp_bin_7,lbp_bin_8,lbp_bin_9,lbp_bin_10,lbp_bin_11,lbp_bin_12,lbp_bin_13,lbp_bin_14,lbp_bin_15,lbp_bin_16,lbp_bin_17,lbp_bin_18,lbp_bin_19,lbp_bin_20,lbp_bin_21,lbp_bin_22,lbp_bin_23,lbp_bin_24,lbp_bin_25,lbp_bin_26,lbp_bin_27,lbp_bin_28,lbp_bin_29,lbp_bin_30,lbp_bin_31,lbp_bin_32,lbp_bin_33,lbp_bin_34,lbp_bin_35,lbp_bin_36,lbp_bin_37,lbp_bin_38,lbp_bin_39,lbp_bin_40,lbp_bin_41,lbp_bin_42,lbp_bin_43,lbp_bin_44,lbp_bin_45,lbp_bin_46,lbp_bin_47,lbp_bin_48,lbp_bin_49,lbp_bin_50,lbp_bin_51,lbp_bin_52,lbp_bin_53,lbp_bin_54,lbp_bin_55,lbp_bin_56,lbp_bin_57,contrast,dissimilarity,homogeneity,energy,correlation,edge_strength,label
213.2215576171875,221.95709228515625,236.24847412109375,35.348519159273366,29.912687105072585,20.36999594335356,0.03472900390625,0.058837890625,0.023681640625,0.09014892578125,0.13226318359375,0.1519775390625,0.04461669921875,0.0897216796875,0.261962890625,0.112060546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.4955093503937,2.924889271653543,0.5118489789719178,0.11360678815312698,0.9727790709791718,25.91209253681766,0
86.59027099609375,97.85040283203125,128.49395751953125,49.80471782424865,49.24951068605386,55.70853179940224,0.0804443359375,0.0809326171875,0.05426025390625,0.10467529296875,0.19244384765625,0.107421875,0.05511474609375,0.08197021484375,0.09326171875,0.14947509765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.3639271653543,14.126968503937007,0.1104281123551825,0.012020781603771371,0.9150705535597522,93.49965669144535,0
101.59503173828125,107.88604736328125,120.6878662109375,35.09453440274257,37.350033998631496,53.05097194449446,0.0433349609375,0.06573486328125,0.05377197265625,0.11761474609375,0.19329833984375,0.16400146484375,0.0849609375,0.07562255859375,0.09124755859375,0.11041259765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0200541338583,7.099532480314962,0.257236619387492,0.0338931954295132,0.9575565954347763,62.3102705023539,0
107.97406005859375,120.4195556640625,142.0833740234375,46.72040390540321,45.45378967155204,42.25988300809828,0.066162109375,0.07220458984375,0.049560546875,0.1044921875,0.20709228515625,0.13739013671875,0.0638427734375,0.07794189453125,0.08929443359375,0.13201904296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.32031250000001,6.90249753937008,0.2188972106871571,0.02014652487643863,0.9709575858290985,50.91903521485763,0
100.98211669921875,123.4000244140625,174.40484619140625,30.92423737205207,35.12300010987322,53.254381545181694,0.052978515625,0.07611083984375,0.04217529296875,0.1016845703125,0.20458984375,0.127685546875,0.06658935546875,0.08197021484375,0.1004638671875,0.145751953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.24710875984255,4.820066437007874,0.32001228625109635,0.042165130251390556,0.9602888565830028,50.011926037208816,0
79.84307861328125,66.86114501953125,65.349365234375,55.414421873334575,46.21588896293328,61.07727770731219,0.02178955078125,0.04791259765625,0.03839111328125,0.12335205078125,0.337890625,0.17169189453125,0.05926513671875,0.0548095703125,0.07550048828125,0.06939697265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.94531250000003,5.345656988188977,0.28432384909178937,0.028618214258069652,0.9797454684734452,62.47872078067246,0
54.4510498046875,55.62530517578125,68.021240234375,41.62112637254071,48.313624833066484,61.94206070829371,0.05621337890625,0.0628662109375,0.04547119140625,0.10845947265625,0.1636962890625,0.1390380859375,0.06439208984375,0.0841064453125,0.1514892578125,0.124267578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.79121555118107,6.7043553149606305,0.3279927333363442,0.07924130971779939,0.9677861146570875,53.69337235024129,0
41.28704833984375,57.3524169921875,73.0367431640625,43.21305902096971,55.676503074873786,73.56920200021003,0.03076171875,0.0479736328125,0.041015625,0.1182861328125,0.20635986328125,0.1890869140625,0.06719970703125,0.06451416015625,0.15399169921875,0.080810546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.49194143700785,6.247846948818897,0.36729952428038376,0.0644858469320534,0.9749313303641273,58.69566489195468,0
128.1351318359375,140.98223876953125,169.04449462890625,41.14102171917773,39.2291257373998,42.573661293699594,0.06768798828125,0.06756591796875,0.0438232421875,0.10430908203125,0.23199462890625,0.13671875,0.0572509765625,0.07666015625,0.08740234375,0.1265869140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.73136072834646,9.515071358267717,0.1945166115317665,0.0217232479930907,0.9271170825877126,68.71905360704585,0
116.352294921875,119.65679931640625,129.6839599609375,75.25410427064483,72.8381950632044,68.42276237251677,0.034423828125,0.06170654296875,0.03863525390625,0.1104736328125,0.2313232421875,0.160400390625,0.07110595703125,0.0731201171875,0.10589599609375,0.1129150390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.42470472440937,5.493602362204724,0.368043618189605,0.03979431821129853,0.9790783716014925,51.77419992916761,0
75.1383056640625,83.56390380859375,124.99920654296875,46.76884503260598,52.460358157575754,72.87483877054704,0.0469970703125,0.05755615234375,0.0462646484375,0.12066650390625,0.26641845703125,0.1480712890625,0.0626220703125,0.06890869140625,0.0792236328125,0.103271484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.99237204724412,6.551796259842521,0.24129614979367864,0.020395601689807086,0.9792927582954412,58.19707327329523,0
131.58990478515625,151.87359619140625,162.3499755859375,39.33636774393203,40.487204118957656,33.09016929842794,0.01287841796875,0.02923583984375,0.02056884765625,0.10308837890625,0.19134521484375,0.1903076171875,0.039794921875,0.0599365234375,0.2991943359375,0.05364990234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.54232283464567,3.609251968503937,0.5479894944203493,0.12927756550521832,0.9684683249250124,39.11419520582513,0
77.93096923828125,91.1832275390625,105.43304443359375,61.8931874933871,67.73807928115602,74.72509046417646,0.03814697265625,0.05712890625,0.0426025390625,0.1439208984375,0.26397705078125,0.15863037109375,0.06500244140625,0.06878662109375,0.073486328125,0.08831787109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.2113065944882,12.049889271653543,0.22725233110285065,0.02139691573704841,0.9416612914894353,99.96535629520011,0
